root_cause,place_id,name,cities,surfaces_chips,fixed_by
pagination_invisibility,ChIJKR57oydJ3YgR6uWr2GCEcrI,McIntosh Preserve,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ4Xs66yu3wogR5Y23hIjcWH4,Meadow Pointe CDD,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJs1m4ekyxwogROgItjZmJS2Y,Meadow Pointe II Clubhouse,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ02hhBFTHwogRWs6H6C2RaOE,Meat Mechanico,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZzam1O3AwogR7RnOS1OMKOQ,Melting Pot,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ0U2GhGnzwogRCiwyWiXfMpw,Metro Diner,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJa-ZhnxjpwogREuicENTFVHI,Mi Encanto Foodtruck,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJERSSjeTAwogRqCv2H33LELM,Michael's Grill,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJHSitnAS3wogRDIP1vcHU6bs,Michi Ramen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJAXAIPjWxwogRhserimTWfGU,Migas Oven's ROMERO,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJX24clJ7ywogRewUek_wMRps,Mike's Sushi & Sake Bar,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJr4DbRNz7wogRvXKRQso3Z8Y,Miku Ramen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ8dfHyGTOwogRicj9CV7mk_4,Miller's Ale House,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeaKeay-xwogR9iFDtj9eCfM,Mind Over Matter Meal Prep,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJH7XY0Q7lwogRt1GPHJA3Uz4,Mini Arcade Machines,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJP0_co8jHwogR1yAR2Ks8Fv0,Mission Moonbase,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJjwe_eTntwogRaUL1AyL6lVs,Mobil FastnEasy Fresh Deli,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJR8M-xv3ywogR3U23V7W2vlg,Molly Goodhead's Raw Bar & Restaurant,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJzaQWXof7wogRn--qWfFkDxA,Monika's European Kitchen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJXZUhfWzzwogRjCclTyz9pEY,Monster Mini Golf Dunedin,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJA0i9bwTFwogRWFEyOk5q36E,Mother Shuckers 813,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ0aquSwDBwogRC1nd05rGLlU,Mother's,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJsdvJuCHuwogRIrZWcFqxGJM,Mr. & Mrs. Crab Juicy Seafood & Bar - Clearwater,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ_aBnLMz7wogRkuUJp3-bJFw,Mr. D's Breakfast & Lunch,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ1U8goEnlwogRMa6emNlJUXg,Mugs Sports Bar and Grill,Tampa,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ38P5CUnlwogRtP_l_tr7jqk,Munchkin Town,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ5ewzTL3HwogRKlmdxKyQrHw,Mundo Saludable,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJq6E9W8_HwogRUggO5759Ook,Museum of Science & Innovation - MOSI,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ92EvdHrtwogRrQJ6U8SXaaw,Mystic Fish,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJL39ojL6xwogRMQzTjRVlXVU,Nashta Corner,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJjyWcFQDPwogRrNQ3M_nRLps,Nawabi Hyderabad House,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJYzInaf_HwogRVmzHK9eIk78,Nawabi Hyderabad House,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJl5lq9M7BwogRal6gT9o36IY,Nazca Express,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ2eSRIXCxwogRvR45_MEu43g,Nazs Halal Food - Wesley Chapel,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJK2r8awC3wogRI9JK1j0na1I,New Tampa Sports Pavillion,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJL-jyfuTAwogR67xs2ZqrIZw,Noble Crust Of Carrollwood,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJn68KOqK_wogRHzB1p5ZOg_c,Northdale Pickle Social Lounge,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ90-PzKv6wogRQ9taFIsDfUE,Northeast Park & Paw Place,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJsWDK4QLzwogR0CgPI35zaX0,Nueva Cantina - Palm Harbor,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJK6KJ-ynBwogRfxV-VH6vPUk,NutriLab - Nutrition Club,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJf6DWUcPlwogRrTDU70dy8PE,OCC Road House & Museum,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ5yYndbqVwogR1LPTQ1aoV_M,Old McMicky's Farm,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb_wfsyrxwogRTwpt456Kmx4,Orange Blossom,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZ_O48i35wogR_YOw1aY4aWQ,Osteria Pollani,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb6zXZhTDwogRo2X9MlbKulo,Outpost Tampa Food Truck Yard,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJhQe371TywogRRSFo_ozJBws,Ozona Blue Grilling Co,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJcQNpPbDFwogRJVM3Kc8tgMM,PROTEINHOUSE (Tampa),Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ6eTJOqKxwogRgi5RbSg4pu0,Palani's Hawai'i Noodles house of saimin,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJg6xjj2_ywogR1xVofOiLfBY,Palm Harbor Museum,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3WO5J-vywogRI7ddkM2GFlk,Palm Harbor Parks & Recreation,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJzQJrFNfpwogRXVE296Q-hIM,Palmette Brasserie & Bar,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJg7YuEnHnwogRaTnsV8Bvr0Q,Paloma House,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeeXICgrvwogRRd63ZQ9ZesQ,Pancho Villa Restaurant,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJtwwbB2q3wogRn43RBYe3e8o,Paris Baguette,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJY0qNcvf3wogROLWM8l2V__8,Parlor Doughnuts,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJH1FfLTy1wogRXNKUQTe_maM,Pasta flame,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJjUc1agDBwogRbSaAhgunheA,Pavlova Love tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJo3WCWQDPwogRN5xr-tTYpdg,Peppajak Brandon,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJr_bETADzwogRY475p6CeCTo,Pho 97 - Clearwater,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJqTsSegDzwogREwcQwDAQTlg,Pho Bowl,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJFRtVgujBwogRBhpnTaxHUE0,Piccolo Buco by Coopers Hawk,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeSfBq5f7wogRz4aweGuk98A,Pickle & Pint,Tampa,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJj1Md3Db3wogRkjT30x02thA,Pier 60 Parasail,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJCz0apdewwogR5XwVrQHXojU,Pinchers,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ98g4bwfCwogRoiP1Zu5ThAA,Pipo's Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJE1kzZhXBwogR9VwdBp1OSBg,Pizza Cubana- Los Principes,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJTYo7gFzFwogRI4wajdUTsEM,Planet Smoothie - TGH,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJwRMZ0D7HwogROrEk5UgpRJs,Playa Bowls,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJWXyjl1SxwogRtW1Bdr5Z6EU,Playa Bowls,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJw_F1XgDlwogR29BlBsUC7iA,Poblanos Mexican Grill & Bar - Largo,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJy7VXO-TywogRTHJIGx110Oc,Pop Stansell Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJtUoCliq7wogRHxfmQJ8NJzo,PopStroke,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ37TX2BrBwogRlP22p-JLUpo,PopUp Bagels,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJQzn8dXrtwogRASOkAT-Lz4w,Positano Ristorante Italiano by Bachi's,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ4U3eEwDTwogRDdTE08NuYb0,Prima Italian Kitchen,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc94095HAwogRQG9g-nRUbxo,Prime Time Sports Grill,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJr5xFh07rwogRbqYSkBKv49o,Protein Monkey,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJfcK1Jt-xwogRt8kK3YxSQbQ,Provisions Coffee & Kitchen,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJYS18UOPFwogRVb9P8TQAab0,Pure Green - Juice Bar Downtown Tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJG2r55ubHwogRxTBuk2ooolo,Qahwtea,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJP_hrn_LpwogRNqf130tiICo,Qpaso Chamo,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJk2b4fwDzwogRWHK0kmTlMA0,ROMA BELLA NY PIZZA,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ86nnumzvwogRALwd-BFXmuw,Raising Cane's Chicken Fingers,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJG-hN4dvHwogRjqOkVmUKMsE,Ramallah Market Produce & Bakery,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJVcAwUEPOwogRROtdQyLSM9E,Red Robin Gourmet Burgers and Brews,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJl9vm8QDywogRcMSbol8n1wY,Red Robin Gourmet Burgers and Brews,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJQcOlWQnxwogRN75MW3cifCg,Remy's Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJY8dQxgDlwogRwTtD7x9MNgk,Restaurant Boustan,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJG603pxC_wogRw79St07Jt4A,Revelations Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJg53MLyCxwogRzwdekMbPLcQ,Rhythm Pon De Grille,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
